"Time","Date","Min.Delay","Hour"
19H 21M 0S,2023-12-04,57,19
19H 21M 0S,2023-12-04,12,19
19H 21M 0S,2023-12-04,12,19
19H 44M 0S,2023-12-04,6,19
20H 5M 0S,2023-12-04,10,20
20H 20M 0S,2023-12-04,30,20
20H 57M 0S,2023-12-04,10,20
21H 0M 0S,2023-12-04,267,21
21H 12M 0S,2023-12-04,9,21
21H 26M 0S,2023-12-04,18,21
22H 0M 0S,2023-12-04,20,22
22H 6M 0S,2023-12-04,22,22
22H 12M 0S,2023-12-04,16,22
22H 28M 0S,2023-12-04,58,22
22H 31M 0S,2023-12-04,15,22
22H 34M 0S,2023-12-04,57,22
22H 40M 0S,2023-12-04,13,22
23H 12M 0S,2023-12-04,10,23
1H 55M 0S,2023-12-04,10,1
2H 8M 0S,2023-12-05,8,2
2H 20M 0S,2023-12-05,20,2
2H 58M 0S,2023-12-05,5,2
3H 0M 0S,2023-12-05,30,3
3H 31M 0S,2023-12-05,5,3
4H 30M 0S,2023-12-05,20,4
4H 45M 0S,2023-12-05,10,4
4H 51M 0S,2023-12-05,15,4
4H 59M 0S,2023-12-05,17,4
5H 31M 0S,2023-12-05,10,5
5H 39M 0S,2023-12-05,8,5
5H 44M 0S,2023-12-05,10,5
5H 48M 0S,2023-12-05,8,5
5H 49M 0S,2023-12-05,18,5
5H 54M 0S,2023-12-05,17,5
6H 10M 0S,2023-12-05,14,6
6H 10M 0S,2023-12-05,10,6
6H 23M 0S,2023-12-05,12,6
6H 27M 0S,2023-12-05,9,6
6H 32M 0S,2023-12-05,8,6
6H 33M 0S,2023-12-05,6,6
6H 58M 0S,2023-12-05,10,6
7H 2M 0S,2023-12-05,7,7
7H 31M 0S,2023-12-05,36,7
7H 38M 0S,2023-12-05,20,7
7H 44M 0S,2023-12-05,53,7
7H 51M 0S,2023-12-05,20,7
7H 52M 0S,2023-12-05,12,7
8H 6M 0S,2023-12-05,9,8
8H 25M 0S,2023-12-05,10,8
8H 31M 0S,2023-12-05,12,8
8H 31M 0S,2023-12-05,8,8
8H 40M 0S,2023-12-05,10,8
8H 44M 0S,2023-12-05,7,8
8H 44M 0S,2023-12-05,24,8
8H 48M 0S,2023-12-05,8,8
8H 51M 0S,2023-12-05,20,8
8H 56M 0S,2023-12-05,13,8
8H 56M 0S,2023-12-05,13,8
9H 1M 0S,2023-12-05,113,9
9H 16M 0S,2023-12-05,37,9
9H 17M 0S,2023-12-05,33,9
9H 17M 0S,2023-12-05,10,9
9H 28M 0S,2023-12-05,10,9
9H 39M 0S,2023-12-05,15,9
9H 40M 0S,2023-12-05,8,9
9H 53M 0S,2023-12-05,18,9
9H 59M 0S,2023-12-05,7,9
10H 26M 0S,2023-12-05,18,10
10H 40M 0S,2023-12-05,9,10
10H 40M 0S,2023-12-05,20,10
10H 52M 0S,2023-12-05,15,10
10H 52M 0S,2023-12-05,24,10
11H 9M 0S,2023-12-05,18,11
11H 24M 0S,2023-12-05,10,11
11H 30M 0S,2023-12-05,8,11
11H 47M 0S,2023-12-05,23,11
11H 48M 0S,2023-12-05,10,11
11H 50M 0S,2023-12-05,23,11
11H 50M 0S,2023-12-05,23,11
11H 52M 0S,2023-12-05,14,11
11H 54M 0S,2023-12-05,11,11
12H 34M 0S,2023-12-05,8,12
12H 37M 0S,2023-12-05,15,12
12H 46M 0S,2023-12-05,17,12
12H 47M 0S,2023-12-05,20,12
13H 3M 0S,2023-12-05,10,13
13H 6M 0S,2023-12-05,7,13
13H 10M 0S,2023-12-05,10,13
13H 10M 0S,2023-12-05,9,13
13H 17M 0S,2023-12-05,20,13
13H 19M 0S,2023-12-05,19,13
13H 35M 0S,2023-12-05,256,13
13H 39M 0S,2023-12-05,256,13
13H 41M 0S,2023-12-05,256,13
13H 45M 0S,2023-12-05,256,13
13H 46M 0S,2023-12-05,10,13
14H 8M 0S,2023-12-05,13,14
14H 14M 0S,2023-12-05,9,14
14H 20M 0S,2023-12-05,8,14
14H 27M 0S,2023-12-05,8,14
14H 35M 0S,2023-12-05,8,14
14H 36M 0S,2023-12-05,19,14
14H 41M 0S,2023-12-05,12,14
14H 47M 0S,2023-12-05,10,14
14H 49M 0S,2023-12-05,10,14
14H 50M 0S,2023-12-05,12,14
14H 53M 0S,2023-12-05,22,14
15H 8M 0S,2023-12-05,20,15
15H 10M 0S,2023-12-05,10,15
15H 15M 0S,2023-12-05,15,15
15H 19M 0S,2023-12-05,21,15
15H 27M 0S,2023-12-05,10,15
15H 30M 0S,2023-12-05,9,15
15H 57M 0S,2023-12-05,10,15
16H 7M 0S,2023-12-05,20,16
16H 9M 0S,2023-12-05,11,16
16H 18M 0S,2023-12-05,10,16
16H 29M 0S,2023-12-05,10,16
16H 35M 0S,2023-12-05,18,16
16H 41M 0S,2023-12-05,9,16
17H 0M 0S,2023-12-05,10,17
17H 7M 0S,2023-12-05,29,17
17H 9M 0S,2023-12-05,12,17
17H 15M 0S,2023-12-05,8,17
17H 22M 0S,2023-12-05,10,17
17H 37M 0S,2023-12-05,13,17
17H 42M 0S,2023-12-05,42,17
17H 45M 0S,2023-12-05,40,17
17H 49M 0S,2023-12-05,9,17
18H 5M 0S,2023-12-05,9,18
18H 8M 0S,2023-12-05,10,18
18H 12M 0S,2023-12-05,12,18
18H 29M 0S,2023-12-05,10,18
18H 33M 0S,2023-12-05,7,18
19H 6M 0S,2023-12-05,8,19
19H 18M 0S,2023-12-05,10,19
20H 16M 0S,2023-12-05,10,20
20H 23M 0S,2023-12-05,15,20
20H 39M 0S,2023-12-05,23,20
20H 42M 0S,2023-12-05,12,20
20H 55M 0S,2023-12-05,20,20
21H 27M 0S,2023-12-05,15,21
21H 46M 0S,2023-12-05,26,21
22H 2M 0S,2023-12-05,12,22
22H 53M 0S,2023-12-05,6,22
23H 4M 0S,2023-12-05,269,23
23H 6M 0S,2023-12-05,25,23
23H 26M 0S,2023-12-05,15,23
23H 30M 0S,2023-12-05,15,23
23H 33M 0S,2023-12-05,26,23
23H 40M 0S,2023-12-05,30,23
23H 53M 0S,2023-12-05,25,23
11M 0S,2023-12-05,20,0
25M 0S,2023-12-05,20,0
36M 0S,2023-12-05,10,0
40M 0S,2023-12-05,13,0
40M 0S,2023-12-05,20,0
1H 0M 0S,2023-12-05,10,1
1H 1M 0S,2023-12-05,10,1
1H 4M 0S,2023-12-05,20,1
1H 9M 0S,2023-12-05,10,1
1H 10M 0S,2023-12-05,11,1
1H 13M 0S,2023-12-05,20,1
1H 14M 0S,2023-12-05,15,1
1H 16M 0S,2023-12-05,15,1
1H 20M 0S,2023-12-05,15,1
1H 22M 0S,2023-12-05,10,1
1H 25M 0S,2023-12-05,10,1
1H 29M 0S,2023-12-05,15,1
1H 34M 0S,2023-12-05,10,1
1H 59M 0S,2023-12-05,30,1
4H 47M 0S,2023-12-06,16,4
4H 56M 0S,2023-12-06,30,4
4H 58M 0S,2023-12-06,15,4
5H 4M 0S,2023-12-06,22,5
5H 29M 0S,2023-12-06,16,5
5H 33M 0S,2023-12-06,60,5
5H 42M 0S,2023-12-06,15,5
5H 44M 0S,2023-12-06,10,5
5H 44M 0S,2023-12-06,20,5
5H 56M 0S,2023-12-06,10,5
5H 58M 0S,2023-12-06,6,5
6H 5M 0S,2023-12-06,27,6
6H 14M 0S,2023-12-06,8,6
6H 16M 0S,2023-12-06,8,6
6H 20M 0S,2023-12-06,15,6
6H 24M 0S,2023-12-06,28,6
6H 47M 0S,2023-12-06,15,6
6H 47M 0S,2023-12-06,15,6
6H 49M 0S,2023-12-06,10,6
6H 50M 0S,2023-12-06,10,6
6H 52M 0S,2023-12-06,20,6
6H 56M 0S,2023-12-06,5,6
7H 3M 0S,2023-12-06,80,7
7H 8M 0S,2023-12-06,12,7
7H 9M 0S,2023-12-06,7,7
7H 26M 0S,2023-12-06,11,7
7H 27M 0S,2023-12-06,80,7
7H 39M 0S,2023-12-06,9,7
7H 54M 0S,2023-12-06,8,7
7H 55M 0S,2023-12-06,20,7
8H 1M 0S,2023-12-06,911,8
8H 39M 0S,2023-12-06,23,8
8H 49M 0S,2023-12-06,20,8
9H 2M 0S,2023-12-06,12,9
9H 15M 0S,2023-12-06,10,9
9H 37M 0S,2023-12-06,13,9
9H 40M 0S,2023-12-06,10,9
10H 10M 0S,2023-12-06,27,10
10H 16M 0S,2023-12-06,9,10
10H 25M 0S,2023-12-06,20,10
10H 38M 0S,2023-12-06,8,10
10H 47M 0S,2023-12-06,8,10
10H 50M 0S,2023-12-06,16,10
10H 53M 0S,2023-12-06,8,10
10H 59M 0S,2023-12-06,8,10
11H 0M 0S,2023-12-06,17,11
11H 2M 0S,2023-12-06,10,11
11H 4M 0S,2023-12-06,22,11
11H 27M 0S,2023-12-06,15,11
11H 27M 0S,2023-12-06,6,11
11H 27M 0S,2023-12-06,8,11
11H 41M 0S,2023-12-06,127,11
11H 55M 0S,2023-12-06,17,11
12H 0M 0S,2023-12-06,9,12
12H 12M 0S,2023-12-06,10,12
12H 13M 0S,2023-12-06,10,12
12H 14M 0S,2023-12-06,8,12
12H 20M 0S,2023-12-06,10,12
12H 50M 0S,2023-12-06,15,12
12H 52M 0S,2023-12-06,9,12
12H 56M 0S,2023-12-06,10,12
13H 41M 0S,2023-12-06,23,13
13H 47M 0S,2023-12-06,23,13
13H 52M 0S,2023-12-06,20,13
13H 55M 0S,2023-12-06,26,13
13H 56M 0S,2023-12-06,10,13
14H 10M 0S,2023-12-06,16,14
14H 19M 0S,2023-12-06,7,14
14H 25M 0S,2023-12-06,8,14
14H 38M 0S,2023-12-06,10,14
14H 48M 0S,2023-12-06,9,14
14H 49M 0S,2023-12-06,18,14
14H 54M 0S,2023-12-06,12,14
14H 57M 0S,2023-12-06,5,14
15H 1M 0S,2023-12-06,6,15
15H 4M 0S,2023-12-06,8,15
15H 5M 0S,2023-12-06,10,15
15H 7M 0S,2023-12-06,54,15
15H 18M 0S,2023-12-06,8,15
15H 29M 0S,2023-12-06,9,15
15H 31M 0S,2023-12-06,18,15
15H 39M 0S,2023-12-06,14,15
15H 40M 0S,2023-12-06,5,15
15H 44M 0S,2023-12-06,9,15
15H 45M 0S,2023-12-06,6,15
15H 48M 0S,2023-12-06,7,15
15H 50M 0S,2023-12-06,10,15
15H 51M 0S,2023-12-06,12,15
15H 53M 0S,2023-12-06,13,15
15H 58M 0S,2023-12-06,14,15
15H 59M 0S,2023-12-06,15,15
16H 1M 0S,2023-12-06,12,16
16H 1M 0S,2023-12-06,12,16
16H 5M 0S,2023-12-06,13,16
16H 12M 0S,2023-12-06,10,16
16H 15M 0S,2023-12-06,7,16
16H 16M 0S,2023-12-06,9,16
16H 17M 0S,2023-12-06,14,16
16H 18M 0S,2023-12-06,13,16
16H 20M 0S,2023-12-06,10,16
16H 30M 0S,2023-12-06,10,16
16H 35M 0S,2023-12-06,15,16
16H 36M 0S,2023-12-06,10,16
16H 40M 0S,2023-12-06,10,16
16H 48M 0S,2023-12-06,24,16
16H 53M 0S,2023-12-06,10,16
17H 1M 0S,2023-12-06,10,17
17H 4M 0S,2023-12-06,9,17
17H 14M 0S,2023-12-06,18,17
17H 15M 0S,2023-12-06,17,17
17H 16M 0S,2023-12-06,10,17
17H 22M 0S,2023-12-06,10,17
17H 31M 0S,2023-12-06,12,17
17H 32M 0S,2023-12-06,10,17
17H 36M 0S,2023-12-06,10,17
17H 38M 0S,2023-12-06,14,17
17H 40M 0S,2023-12-06,10,17
17H 50M 0S,2023-12-06,25,17
17H 55M 0S,2023-12-06,10,17
17H 55M 0S,2023-12-06,10,17
17H 55M 0S,2023-12-06,12,17
17H 55M 0S,2023-12-06,10,17
17H 57M 0S,2023-12-06,10,17
17H 58M 0S,2023-12-06,25,17
17H 59M 0S,2023-12-06,8,17
18H 9M 0S,2023-12-06,11,18
18H 15M 0S,2023-12-06,10,18
18H 17M 0S,2023-12-06,10,18
18H 20M 0S,2023-12-06,20,18
18H 20M 0S,2023-12-06,20,18
18H 23M 0S,2023-12-06,10,18
18H 32M 0S,2023-12-06,21,18
18H 36M 0S,2023-12-06,30,18
18H 45M 0S,2023-12-06,15,18
18H 48M 0S,2023-12-06,21,18
18H 49M 0S,2023-12-06,10,18
18H 54M 0S,2023-12-06,36,18
18H 54M 0S,2023-12-06,36,18
18H 57M 0S,2023-12-06,18,18
18H 59M 0S,2023-12-06,34,18
19H 10M 0S,2023-12-06,10,19
19H 12M 0S,2023-12-06,10,19
19H 19M 0S,2023-12-06,20,19
19H 26M 0S,2023-12-06,140,19
19H 35M 0S,2023-12-06,15,19
19H 41M 0S,2023-12-06,18,19
20H 5M 0S,2023-12-06,9,20
20H 5M 0S,2023-12-06,20,20
20H 20M 0S,2023-12-06,16,20
20H 29M 0S,2023-12-06,30,20
20H 41M 0S,2023-12-06,10,20
20H 45M 0S,2023-12-06,16,20
20H 45M 0S,2023-12-06,9,20
20H 56M 0S,2023-12-06,20,20
21H 8M 0S,2023-12-06,10,21
21H 8M 0S,2023-12-06,12,21
21H 58M 0S,2023-12-06,1,21
22H 2M 0S,2023-12-06,18,22
22H 27M 0S,2023-12-06,25,22
22H 30M 0S,2023-12-06,15,22
22H 43M 0S,2023-12-06,20,22
52M 0S,2023-12-06,16,0
57M 0S,2023-12-06,10,0
1H 44M 0S,2023-12-06,24,1
1H 48M 0S,2023-12-06,20,1
2H 35M 0S,2023-12-07,20,2
2H 48M 0S,2023-12-07,30,2
3H 31M 0S,2023-12-07,20,3
3H 46M 0S,2023-12-07,30,3
3H 50M 0S,2023-12-07,20,3
3H 54M 0S,2023-12-07,15,3
4H 7M 0S,2023-12-07,10,4
4H 7M 0S,2023-12-07,25,4
4H 12M 0S,2023-12-07,4,4
4H 16M 0S,2023-12-07,10,4
4H 28M 0S,2023-12-07,8,4
4H 49M 0S,2023-12-07,12,4
4H 55M 0S,2023-12-07,30,4
5H 10M 0S,2023-12-07,10,5
5H 10M 0S,2023-12-07,17,5
5H 15M 0S,2023-12-07,10,5
5H 16M 0S,2023-12-07,15,5
5H 16M 0S,2023-12-07,15,5
5H 17M 0S,2023-12-07,10,5
5H 20M 0S,2023-12-07,10,5
5H 21M 0S,2023-12-07,15,5
5H 21M 0S,2023-12-07,10,5
5H 27M 0S,2023-12-07,44,5
5H 31M 0S,2023-12-07,30,5
5H 31M 0S,2023-12-07,15,5
5H 35M 0S,2023-12-07,24,5
5H 40M 0S,2023-12-07,6,5
5H 41M 0S,2023-12-07,10,5
5H 42M 0S,2023-12-07,8,5
5H 43M 0S,2023-12-07,25,5
5H 44M 0S,2023-12-07,35,5
5H 50M 0S,2023-12-07,10,5
5H 50M 0S,2023-12-07,6,5
5H 51M 0S,2023-12-07,15,5
5H 55M 0S,2023-12-07,6,5
6H 2M 0S,2023-12-07,9,6
6H 2M 0S,2023-12-07,5,6
6H 7M 0S,2023-12-07,10,6
6H 9M 0S,2023-12-07,10,6
6H 10M 0S,2023-12-07,20,6
6H 10M 0S,2023-12-07,10,6
6H 14M 0S,2023-12-07,16,6
6H 14M 0S,2023-12-07,34,6
6H 21M 0S,2023-12-07,10,6
6H 30M 0S,2023-12-07,10,6
6H 33M 0S,2023-12-07,9,6
6H 35M 0S,2023-12-07,19,6
6H 49M 0S,2023-12-07,10,6
6H 52M 0S,2023-12-07,11,6
7H 13M 0S,2023-12-07,10,7
7H 24M 0S,2023-12-07,10,7
7H 26M 0S,2023-12-07,10,7
7H 36M 0S,2023-12-07,6,7
7H 37M 0S,2023-12-07,18,7
7H 52M 0S,2023-12-07,10,7
7H 58M 0S,2023-12-07,7,7
8H 5M 0S,2023-12-07,12,8
8H 13M 0S,2023-12-07,44,8
8H 18M 0S,2023-12-07,16,8
9H 2M 0S,2023-12-07,14,9
9H 2M 0S,2023-12-07,10,9
9H 9M 0S,2023-12-07,10,9
9H 9M 0S,2023-12-07,27,9
9H 12M 0S,2023-12-07,24,9
9H 13M 0S,2023-12-07,15,9
9H 22M 0S,2023-12-07,10,9
9H 29M 0S,2023-12-07,10,9
9H 40M 0S,2023-12-07,9,9
9H 41M 0S,2023-12-07,10,9
9H 44M 0S,2023-12-07,10,9
9H 48M 0S,2023-12-07,22,9
9H 48M 0S,2023-12-07,14,9
9H 51M 0S,2023-12-07,22,9
9H 51M 0S,2023-12-07,30,9
9H 52M 0S,2023-12-07,40,9
9H 53M 0S,2023-12-07,17,9
9H 53M 0S,2023-12-07,26,9
9H 54M 0S,2023-12-07,17,9
10H 10M 0S,2023-12-07,16,10
10H 18M 0S,2023-12-07,20,10
10H 20M 0S,2023-12-07,6,10
10H 23M 0S,2023-12-07,30,10
10H 26M 0S,2023-12-07,16,10
10H 37M 0S,2023-12-07,8,10
10H 37M 0S,2023-12-07,15,10
10H 43M 0S,2023-12-07,16,10
10H 45M 0S,2023-12-07,10,10
10H 45M 0S,2023-12-07,9,10
10H 49M 0S,2023-12-07,17,10
10H 52M 0S,2023-12-07,8,10
10H 52M 0S,2023-12-07,8,10
10H 54M 0S,2023-12-07,10,10
10H 54M 0S,2023-12-07,14,10
10H 56M 0S,2023-12-07,16,10
10H 56M 0S,2023-12-07,13,10
10H 58M 0S,2023-12-07,55,10
10H 58M 0S,2023-12-07,24,10
11H 8M 0S,2023-12-07,10,11
11H 11M 0S,2023-12-07,23,11
11H 27M 0S,2023-12-07,8,11
11H 33M 0S,2023-12-07,10,11
11H 42M 0S,2023-12-07,10,11
11H 43M 0S,2023-12-07,30,11
11H 56M 0S,2023-12-07,20,11
12H 19M 0S,2023-12-07,8,12
12H 20M 0S,2023-12-07,40,12
12H 31M 0S,2023-12-07,8,12
12H 39M 0S,2023-12-07,20,12
12H 48M 0S,2023-12-07,13,12
12H 48M 0S,2023-12-07,9,12
12H 53M 0S,2023-12-07,8,12
13H 0M 0S,2023-12-07,10,13
13H 19M 0S,2023-12-07,20,13
13H 24M 0S,2023-12-07,12,13
13H 31M 0S,2023-12-07,20,13
13H 41M 0S,2023-12-07,17,13
13H 45M 0S,2023-12-07,25,13
13H 47M 0S,2023-12-07,25,13
13H 48M 0S,2023-12-07,9,13
13H 48M 0S,2023-12-07,10,13
13H 52M 0S,2023-12-07,30,13
13H 54M 0S,2023-12-07,20,13
13H 55M 0S,2023-12-07,8,13
13H 55M 0S,2023-12-07,35,13
14H 22M 0S,2023-12-07,18,14
14H 32M 0S,2023-12-07,6,14
14H 33M 0S,2023-12-07,16,14
14H 34M 0S,2023-12-07,20,14
14H 39M 0S,2023-12-07,22,14
14H 46M 0S,2023-12-07,9,14
14H 51M 0S,2023-12-07,13,14
14H 55M 0S,2023-12-07,24,14
15H 0M 0S,2023-12-07,20,15
15H 4M 0S,2023-12-07,8,15
15H 12M 0S,2023-12-07,13,15
15H 15M 0S,2023-12-07,15,15
15H 23M 0S,2023-12-07,22,15
15H 35M 0S,2023-12-07,40,15
15H 44M 0S,2023-12-07,10,15
15H 49M 0S,2023-12-07,10,15
15H 55M 0S,2023-12-07,24,15
16H 2M 0S,2023-12-07,22,16
16H 3M 0S,2023-12-07,10,16
16H 10M 0S,2023-12-07,7,16
16H 24M 0S,2023-12-07,18,16
16H 38M 0S,2023-12-07,8,16
16H 40M 0S,2023-12-07,10,16
16H 44M 0S,2023-12-07,18,16
16H 44M 0S,2023-12-07,20,16
16H 49M 0S,2023-12-07,14,16
16H 56M 0S,2023-12-07,27,16
17H 5M 0S,2023-12-07,14,17
17H 13M 0S,2023-12-07,15,17
17H 35M 0S,2023-12-07,11,17
17H 46M 0S,2023-12-07,10,17
17H 50M 0S,2023-12-07,10,17
17H 59M 0S,2023-12-07,10,17
18H 9M 0S,2023-12-07,8,18
18H 13M 0S,2023-12-07,12,18
18H 22M 0S,2023-12-07,10,18
18H 25M 0S,2023-12-07,10,18
18H 32M 0S,2023-12-07,10,18
18H 33M 0S,2023-12-07,30,18
18H 54M 0S,2023-12-07,19,18
19H 4M 0S,2023-12-07,12,19
19H 13M 0S,2023-12-07,8,19
19H 28M 0S,2023-12-07,32,19
19H 53M 0S,2023-12-07,10,19
20H 17M 0S,2023-12-07,10,20
20H 31M 0S,2023-12-07,10,20
20H 31M 0S,2023-12-07,15,20
20H 42M 0S,2023-12-07,10,20
20H 52M 0S,2023-12-07,30,20
21H 2M 0S,2023-12-07,10,21
21H 7M 0S,2023-12-07,10,21
21H 12M 0S,2023-12-07,10,21
21H 20M 0S,2023-12-07,10,21
22H 10M 0S,2023-12-07,35,22
22H 32M 0S,2023-12-07,10,22
23H 0M 0S,2023-12-07,79,23
23H 1M 0S,2023-12-07,24,23
23H 15M 0S,2023-12-07,10,23
36M 0S,2023-12-07,10,0
1H 3M 0S,2023-12-07,24,1
1H 23M 0S,2023-12-07,23,1
2H 53M 0S,2023-12-08,30,2
4H 25M 0S,2023-12-08,9,4
4H 53M 0S,2023-12-08,10,4
4H 53M 0S,2023-12-08,10,4
5H 7M 0S,2023-12-08,10,5
5H 30M 0S,2023-12-08,30,5
5H 32M 0S,2023-12-08,15,5
5H 33M 0S,2023-12-08,19,5
5H 39M 0S,2023-12-08,10,5
5H 42M 0S,2023-12-08,21,5
5H 44M 0S,2023-12-08,35,5
6H 2M 0S,2023-12-08,10,6
6H 4M 0S,2023-12-08,10,6
6H 8M 0S,2023-12-08,15,6
6H 9M 0S,2023-12-08,17,6
6H 15M 0S,2023-12-08,7,6
6H 21M 0S,2023-12-08,11,6
6H 22M 0S,2023-12-08,17,6
6H 25M 0S,2023-12-08,9,6
6H 33M 0S,2023-12-08,6,6
6H 37M 0S,2023-12-08,246,6
6H 40M 0S,2023-12-08,8,6
6H 42M 0S,2023-12-08,12,6
6H 42M 0S,2023-12-08,15,6
6H 51M 0S,2023-12-08,15,6
6H 59M 0S,2023-12-08,16,6
6H 59M 0S,2023-12-08,6,6
7H 6M 0S,2023-12-08,10,7
7H 6M 0S,2023-12-08,12,7
7H 32M 0S,2023-12-08,20,7
7H 34M 0S,2023-12-08,7,7
7H 43M 0S,2023-12-08,20,7
7H 52M 0S,2023-12-08,6,7
8H 0M 0S,2023-12-08,10,8
8H 8M 0S,2023-12-08,20,8
8H 21M 0S,2023-12-08,30,8
8H 34M 0S,2023-12-08,8,8
8H 34M 0S,2023-12-08,20,8
8H 35M 0S,2023-12-08,20,8
8H 35M 0S,2023-12-08,20,8
8H 43M 0S,2023-12-08,7,8
8H 49M 0S,2023-12-08,20,8
8H 52M 0S,2023-12-08,15,8
8H 54M 0S,2023-12-08,6,8
9H 1M 0S,2023-12-08,17,9
9H 13M 0S,2023-12-08,9,9
9H 22M 0S,2023-12-08,20,9
9H 34M 0S,2023-12-08,16,9
9H 39M 0S,2023-12-08,17,9
10H 3M 0S,2023-12-08,30,10
10H 8M 0S,2023-12-08,20,10
10H 15M 0S,2023-12-08,10,10
10H 26M 0S,2023-12-08,30,10
10H 40M 0S,2023-12-08,31,10
10H 43M 0S,2023-12-08,31,10
11H 3M 0S,2023-12-08,12,11
11H 4M 0S,2023-12-08,21,11
11H 13M 0S,2023-12-08,10,11
11H 15M 0S,2023-12-08,20,11
11H 20M 0S,2023-12-08,12,11
11H 32M 0S,2023-12-08,15,11
11H 36M 0S,2023-12-08,20,11
11H 37M 0S,2023-12-08,12,11
11H 42M 0S,2023-12-08,13,11
11H 43M 0S,2023-12-08,10,11
11H 46M 0S,2023-12-08,15,11
12H 36M 0S,2023-12-08,52,12
12H 47M 0S,2023-12-08,35,12
12H 50M 0S,2023-12-08,8,12
13H 7M 0S,2023-12-08,16,13
13H 19M 0S,2023-12-08,9,13
13H 26M 0S,2023-12-08,24,13
13H 37M 0S,2023-12-08,15,13
13H 41M 0S,2023-12-08,17,13
13H 42M 0S,2023-12-08,13,13
14H 0M 0S,2023-12-08,20,14
14H 0M 0S,2023-12-08,20,14
14H 13M 0S,2023-12-08,10,14
14H 20M 0S,2023-12-08,19,14
14H 25M 0S,2023-12-08,8,14
14H 26M 0S,2023-12-08,30,14
14H 31M 0S,2023-12-08,10,14
14H 32M 0S,2023-12-08,25,14
14H 35M 0S,2023-12-08,9,14
14H 40M 0S,2023-12-08,8,14
14H 45M 0S,2023-12-08,8,14
14H 48M 0S,2023-12-08,19,14
14H 50M 0S,2023-12-08,10,14
15H 3M 0S,2023-12-08,10,15
15H 3M 0S,2023-12-08,10,15
15H 7M 0S,2023-12-08,20,15
15H 8M 0S,2023-12-08,20,15
15H 9M 0S,2023-12-08,14,15
15H 13M 0S,2023-12-08,21,15
15H 14M 0S,2023-12-08,8,15
15H 23M 0S,2023-12-08,8,15
15H 23M 0S,2023-12-08,15,15
15H 23M 0S,2023-12-08,25,15
15H 28M 0S,2023-12-08,10,15
15H 32M 0S,2023-12-08,8,15
15H 33M 0S,2023-12-08,9,15
15H 34M 0S,2023-12-08,9,15
15H 37M 0S,2023-12-08,10,15
15H 49M 0S,2023-12-08,8,15
15H 56M 0S,2023-12-08,7,15
16H 7M 0S,2023-12-08,14,16
16H 7M 0S,2023-12-08,14,16
16H 15M 0S,2023-12-08,32,16
16H 22M 0S,2023-12-08,10,16
16H 25M 0S,2023-12-08,14,16
16H 33M 0S,2023-12-08,30,16
16H 35M 0S,2023-12-08,11,16
16H 39M 0S,2023-12-08,8,16
16H 42M 0S,2023-12-08,9,16
16H 45M 0S,2023-12-08,18,16
16H 46M 0S,2023-12-08,10,16
16H 47M 0S,2023-12-08,10,16
16H 49M 0S,2023-12-08,18,16
16H 53M 0S,2023-12-08,6,16
17H 0M 0S,2023-12-08,8,17
17H 4M 0S,2023-12-08,10,17
17H 7M 0S,2023-12-08,9,17
17H 10M 0S,2023-12-08,8,17
17H 12M 0S,2023-12-08,7,17
17H 12M 0S,2023-12-08,10,17
17H 16M 0S,2023-12-08,10,17
17H 17M 0S,2023-12-08,30,17
17H 20M 0S,2023-12-08,9,17
17H 20M 0S,2023-12-08,25,17
17H 28M 0S,2023-12-08,10,17
17H 30M 0S,2023-12-08,7,17
17H 33M 0S,2023-12-08,21,17
17H 40M 0S,2023-12-08,15,17
17H 42M 0S,2023-12-08,10,17
17H 53M 0S,2023-12-08,18,17
17H 53M 0S,2023-12-08,9,17
17H 57M 0S,2023-12-08,12,17
18H 0M 0S,2023-12-08,10,18
18H 3M 0S,2023-12-08,10,18
18H 10M 0S,2023-12-08,14,18
18H 14M 0S,2023-12-08,10,18
18H 17M 0S,2023-12-08,7,18
18H 19M 0S,2023-12-08,11,18
18H 23M 0S,2023-12-08,10,18
18H 28M 0S,2023-12-08,8,18
18H 29M 0S,2023-12-08,12,18
18H 29M 0S,2023-12-08,10,18
18H 40M 0S,2023-12-08,11,18
18H 40M 0S,2023-12-08,6,18
18H 46M 0S,2023-12-08,24,18
18H 50M 0S,2023-12-08,18,18
18H 50M 0S,2023-12-08,6,18
18H 51M 0S,2023-12-08,10,18
19H 1M 0S,2023-12-08,10,19
19H 6M 0S,2023-12-08,20,19
19H 8M 0S,2023-12-08,13,19
19H 8M 0S,2023-12-08,13,19
19H 9M 0S,2023-12-08,16,19
19H 16M 0S,2023-12-08,12,19
19H 16M 0S,2023-12-08,20,19
19H 16M 0S,2023-12-08,10,19
19H 19M 0S,2023-12-08,15,19
19H 20M 0S,2023-12-08,51,19
19H 23M 0S,2023-12-08,62,19
19H 24M 0S,2023-12-08,13,19
19H 25M 0S,2023-12-08,56,19
19H 29M 0S,2023-12-08,8,19
19H 34M 0S,2023-12-08,8,19
19H 48M 0S,2023-12-08,8,19
19H 52M 0S,2023-12-08,149,19
19H 59M 0S,2023-12-08,10,19
20H 0M 0S,2023-12-08,18,20
20H 5M 0S,2023-12-08,9,20
20H 5M 0S,2023-12-08,13,20
20H 20M 0S,2023-12-08,23,20
20H 21M 0S,2023-12-08,22,20
20H 22M 0S,2023-12-08,10,20
20H 23M 0S,2023-12-08,10,20
20H 24M 0S,2023-12-08,20,20
